what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361647582937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361648079843
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1361648223843
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1361648322140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361648622734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361651239953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361651277140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361651277171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361651277265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361651285328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361651381750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361651386531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361651388656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361651392796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361651701375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361651908437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361652109671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361652117015
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1361652231078
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1361652235953
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1361652237031
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1361652237984
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1361652240546
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1361652272562
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1361652279281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1361652375718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1361652376031
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1361652647781
